Ano base,UF,Quantidade Produção - Minério ROM (t),% Produção  Alumínio (Bauxita),% Produção  Amianto,% Produção  Areia,% Produção  Areias Industriais,% Produção  Argilas,% Produção  Berílio,% Produção  Bário,% Produção  Calcário,% Produção  Carvão Mineral,% Produção  Caulim,% Produção  Chumbo,% Produção  Cianita e outros minerais refratários,% Produção  Cobalto,% Produção  Cobre,% Produção  ColumbitaTantalita,% Produção  Cromo,% Produção  Cádmio,% Produção  Diamante,% Produção  Diatomita,% Produção  Dolomito e Magnesita,% Produção  Enxofre,% Produção  Estanho,"% Produção  Feldspato, Leucita e NefelinaSienito",% Produção  Ferro,% Produção  Fluorita e Criolita,% Produção  Fosfato,% Produção  Gemas,"% Produção  Geodos, Ágatas, Calcedônia, etc",% Produção  Gipsita,% Produção  Grafita,% Produção  Lítio,% Produção  Manganês,% Produção  Mica,% Produção  Minerais Industriais (Outros),% Produção  Molibdênio,% Produção  Monazita e TerrasRaras,% Produção  Nióbio,% Produção  Níquel,% Produção  Ouro,% Produção  Potássio,% Produção  Prata,% Produção  Quartzo (Cristal) e outros Piezelétricos,% Produção  Rochas (Britadas) e Cascalho,% Produção  Rochas Ornamentais,% Produção  Rochas Ornamentais  Outras,% Produção  Saibro,% Produção  Sal,% Produção  Talco e outras Cargas Minerais,% Produção  Titânio,% Produção  Tungstênio,% Produção  Turfa,% Produção  Urânio e outros Radioativos,% Produção  Vanádio,% Produção  Vermiculita e Perlita,% Produção  Zinco,% Produção  Zircônio,Quantidade Venda (t),% Venda  Alumínio (Bauxita),% Venda  Amianto,% Venda  Areia,% Venda  Areias Industriais,% Venda  Argilas,% Venda  Berílio,% Venda  Bário,% Venda  Calcário,% Venda  Carvão Mineral,% Venda  Caulim,% Venda  Chumbo,% Venda  Cianita e outros minerais refratários,% Venda  Cobalto,% Venda  Cobre,% Venda  ColumbitaTantalita,% Venda  Cromo,% Venda  Cádmio,% Venda  Diamante,% Venda  Diatomita,% Venda  Dolomito e Magnesita,% Venda  Enxofre,% Venda  Estanho,"% Venda  Feldspato, Leucita e NefelinaSienito",% Venda  Ferro,% Venda  Fluorita e Criolita,% Venda  Fosfato,% Venda  Gemas,"% Venda  Geodos, Ágatas, Calcedônia, etc",% Venda  Gipsita,% Venda  Grafita,% Venda  Lítio,% Venda  Manganês,% Venda  Mica,% Venda  Minerais Industriais (Outros),% Venda  Molibdênio,% Venda  Monazita e TerrasRaras,% Venda  Nióbio,% Venda  Níquel,% Venda  Ouro,% Venda  Potássio,% Venda  Prata,% Venda  Quartzo (Cristal) e outros Piezelétricos,% Venda  Rochas (Britadas) e Cascalho,% Venda  Rochas Ornamentais,% Venda  Rochas Ornamentais  Outras,% Venda  Saibro,% Venda  Sal,% Venda  Talco e outras Cargas Minerais,% Venda  Titânio,% Venda  Tungstênio,% Venda  Turfa,% Venda  Urânio e outros Radioativos,% Venda  Vanádio,% Venda  Vermiculita e Perlita,% Venda  Zinco,% Venda  Zircônio,Valor Venda (R$),% Valor Venda  Alumínio (Bauxita),% Valor Venda  Amianto,% Valor Venda  Areia,% Valor Venda  Areias Industriais,% Valor Venda  Argilas,% Valor Venda  Berílio,% Valor Venda  Bário,% Valor Venda  Calcário,% Valor Venda  Carvão Mineral,% Valor Venda  Caulim,% Valor Venda  Chumbo,% Valor Venda  Cianita e outros minerais refratários,% Valor Venda  Cobalto,% Valor Venda  Cobre,% Valor Venda  ColumbitaTantalita,% Valor Venda  Cromo,% Valor Venda  Cádmio,% Valor Venda  Diamante,% Valor Venda  Diatomita,% Valor Venda  Dolomito e Magnesita,% Valor Venda  Enxofre,% Valor Venda  Estanho,"% Valor Venda  Feldspato, Leucita e NefelinaSienito",% Valor Venda  Ferro,% Valor Venda  Fluorita e Criolita,% Valor Venda  Fosfato,% Valor Venda  Gemas,"% Valor Venda  Geodos, Ágatas, Calcedônia, etc",% Valor Venda  Gipsita,% Valor Venda  Grafita,% Valor Venda  Lítio,% Valor Venda  Manganês,% Valor Venda  Mica,% Valor Venda  Minerais Industriais (Outros),% Valor Venda  Molibdênio,% Valor Venda  Monazita e TerrasRaras,% Valor Venda  Nióbio,% Valor Venda  Níquel,% Valor Venda  Ouro,% Valor Venda  Potássio,% Valor Venda  Prata,% Valor Venda  Quartzo (Cristal) e outros Piezelétricos,% Valor Venda  Rochas (Britadas) e Cascalho,% Valor Venda  Rochas Ornamentais,% Valor Venda  Rochas Ornamentais  Outras,% Valor Venda  Saibro,% Valor Venda  Sal,% Valor Venda  Talco e outras Cargas Minerais,% Valor Venda  Titânio,% Valor Venda  Tungstênio,% Valor Venda  Turfa,% Valor Venda  Urânio e outros Radioativos,% Valor Venda  Vanádio,% Valor Venda  Vermiculita e Perlita,% Valor Venda  Zinco,% Valor Venda  Zircônio
2020,SC,52624160.78,0.0,0.0,13.03,2.03,10.08,0.0,0.0,4.02,10.65,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.74,0.87,0.13,6.84,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,14659924.61,0.02,0.0,40.84,0.02,24.48,0.0,0.0,0.97,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.89,3.14,0.15,13.68,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,246152311.18,0.03,0.0,49.56,0.16,13.4,0.0,0.0,0.25,0.0,2.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.04,3.89,0.88,8.75,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
2021,SC,56842859.95,0.0,0.0,14.42,2.39,10.07,0.0,0.0,5.4,10.27,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.02,0.62,0.29,7.28,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,16520640.42,0.0,0.0,41.5,0.04,23.71,0.0,0.0,1.55,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.71,2.12,0.64,16.98,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,332034704.58,0.0,0.0,48.08,0.27,17.35,0.0,0.0,0.34,0.07,1.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.23,3.94,1.53,9.77,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0
2022,SC,58714089.73,0.0,0.0,13.65,2.73,9.02,0.0,0.0,4.41,9.88,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.14,0.47,0.56,7.78,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,20704035.34,0.0,0.0,45.99,1.18,23.61,0.0,0.0,2.19,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.07,1.32,0.19,14.31,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,400095155.31,0.0,0.0,50.08,1.47,16.88,0.0,0.0,0.5,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.94,2.07,1.31,9.99,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0
2023,SC,57814506.2,0.0,0.0,12.95,0.74,7.46,0.0,0.0,3.95,9.37,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.98,0.42,0.14,6.58,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,13047771.09,0.0,0.0,42.91,0.04,23.07,0.0,0.0,1.63,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.03,1.84,0.36,15.68,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,372552330.13,0.0,0.0,53.17,0.16,16.62,0.0,0.0,0.91,0.03,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.55,2.58,0.61,10.86,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0
2024,SC,65443298.19,0.0,0.0,13.05,0.72,6.81,0.0,0.0,3.89,8.71,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.11,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.73,0.44,0.18,6.51,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,14722519.17,0.0,0.0,41.28,0.04,20.53,0.0,0.0,1.85,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.07,1.95,0.37,21.46,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,435148803.76,0.0,0.0,54.9,0.11,15.96,0.0,0.0,0.35,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.49,2.39,1.03,11.39,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0
2010,SE,11726932.44,0.0,0.0,2.81,0.0,13.93,0.0,0.0,54.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.73,0.0,0.0,5.13,0.0,0.0,0.06,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630208.55,0.0,0.0,51.47,0.0,27.84,0.0,0.0,2.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.82,0.0,0.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4862669.24,0.0,0.0,32.11,0.0,39.5,0.0,0.0,11.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.48,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,SE,10284794.9,0.0,0.0,5.11,0.0,12.08,0.0,0.0,52.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.86,0.0,0.0,4.83,0.11,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,874124.86,0.0,0.0,59.1,0.0,30.94,0.0,0.0,2.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.38,1.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6271883.97,0.0,0.0,34.37,0.0,41.58,0.0,0.0,11.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.49,9.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,SE,10781355.45,0.0,0.0,5.81,0.0,16.77,0.0,0.0,46.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.31,0.0,0.0,7.89,0.0,0.03,0.69,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1980838.92,0.0,0.0,31.17,0.0,50.87,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.07,0.0,0.15,3.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12594025.66,0.0,0.0,26.3,0.0,62.56,0.0,0.0,4.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.39,0.0,0.05,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,SE,10292292.31,0.0,0.0,3.61,0.0,11.67,0.0,0.0,52.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.06,0.0,0.0,9.02,0.0,0.12,0.21,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1057198.39,0.0,0.0,35.16,0.0,30.15,0.0,0.0,2.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.98,0.0,1.17,2.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6879755.2,0.0,0.0,40.32,0.0,14.51,0.0,0.0,5.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.97,0.0,11.66,1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,SE,10455292.85,0.0,0.0,3.86,0.0,16.13,0.0,0.0,49.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.89,0.0,0.0,7.27,0.0,0.19,0.05,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1574132.83,0.0,0.0,25.62,0.0,63.48,0.0,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.11,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5878464.47,0.0,0.0,63.75,0.0,13.84,0.0,0.0,9.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.95,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,SE,9429930.2,0.0,0.0,5.28,0.06,14.43,0.0,0.0,45.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.83,0.0,0.0,10.13,0.0,0.37,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1862127.3,0.0,0.0,26.33,0.31,40.8,0.0,0.0,9.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.33,0.0,1.88,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7662549.13,0.0,0.0,38.19,0.25,28.46,0.0,0.0,7.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.84,0.0,4.59,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,SE,8220175.06,0.0,0.0,4.04,0.31,19.24,0.0,0.0,43.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.6,0.0,0.0,4.52,0.0,0.0,0.02,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1068766.34,0.0,0.0,31.18,2.41,35.44,0.0,0.0,16.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.38,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7117711.2,0.0,0.0,38.46,1.43,36.29,0.0,0.0,12.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.56,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,SE,7957407.24,0.0,0.0,3.26,0.01,15.96,0.0,0.0,45.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.02,0.0,0.0,5.99,0.0,0.44,0.29,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1364386.73,0.0,0.0,19.01,0.07,29.79,0.0,0.0,8.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.45,0.0,25.79,1.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6356526.53,0.0,0.0,35.03,0.13,37.21,0.0,0.0,3.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.65,0.0,5.53,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,SE,8192069.88,0.0,0.0,3.07,0.12,16.59,0.0,0.0,42.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.31,0.0,0.0,16.28,0.0,0.0,1.31,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1545030.99,0.0,0.0,16.28,0.62,44.67,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.13,0.0,0.0,6.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8183719.28,0.0,0.0,26.82,2.35,40.22,0.0,0.0,1.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.55,0.0,0.0,1.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,SE,7324636.45,0.0,0.0,3.73,0.67,10.94,0.0,0.0,47.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.81,0.0,0.0,9.98,0.0,0.0,0.55,0.0,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1078906.21,0.0,0.0,25.34,0.94,51.09,0.0,0.0,5.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.51,0.0,0.0,3.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9811105.31,0.0,0.0,28.53,2.37,52.11,0.0,0.0,2.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.98,0.0,0.0,1.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,SE,7665136.59,0.0,0.0,2.98,0.66,10.29,0.0,0.0,45.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.03,0.0,0.0,16.18,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,885194.4,0.0,0.0,25.74,0.0,39.61,0.0,0.0,7.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11032495.74,0.0,0.0,25.89,0.0,28.59,0.0,0.0,27.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
